,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,area,equivalent_diameter,orientation,major_axis_length,minor_axis_length,perimeter,min_intensity,mean_intensity,max_intensity,solidity,eccentricity,centroid_local-0,centroid_local-1,feret_diameter_max,moments-0-0,moments-0-1,moments-0-2,moments-0-3,moments-1-0,moments-1-1,moments-1-2,moments-1-3,moments-2-0,moments-2-1,moments-2-2,moments-2-3,moments-3-0,moments-3-1,moments-3-2,moments-3-3,moments_central-0-0,moments_central-0-1,moments_central-0-2,moments_central-0-3,moments_central-1-0,moments_central-1-1,moments_central-1-2,moments_central-1-3,moments_central-2-0,moments_central-2-1,moments_central-2-2,moments_central-2-3,moments_central-3-0,moments_central-3-1,moments_central-3-2,moments_central-3-3,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,label,major_axis_length/minor_axis_length,perimeter/major_axis_length,perimeter/minor_axis_length,Labels,Filename,Region
45,45,45,45,45,4152003.197899999,2299.23784359799,1.2248174889413537,3929.752662164474,1609.123235944502,14250.792425951078,106.0,180.30223509758727,246.0,0.7759237382686881,0.9123227357624792,144.99204922712568,196.7214903470005,3969.209861370396,47291.0,9303156.0,2300255560.0,637955607120.0,6856819.0,1486931179.0,381709593391.0,107852076025009.0,1131115533.0,257047218419.0,67395011634083.0,1.925667012630179e+16,201544928113.0,47052469388569.0,1.250005970769966e+16,3.595872785862185e+18,47291.0,-4.656612873077393e-10,470124846.7493605,478584174.4470062,-3.492459654808044e-09,138047526.2803704,-6123004216.671956,2940118337292.0176,136931295.0105094,-5499102439.654616,1927300723266.566,-148617564034635.94,-2165729063.098182,1089836305431.252,-97909753369228.02,2.487946748816887e+16,0.2714387597197304,0.037436870323197,0.0023283277293244,0.0003970208865177,2.921739398394063e-07,1.6041076648118134e-05,2.456474095079579e-07,46,2.442170105049686,3.626384063088048,8.856246748302244,Crystal,"../Images/Additional/L2 2.5, 5, 10 nM/L2 10nM/L2_10nM_05.bmp",46
46,46,46,46,46,515982.3812999999,810.5363485111429,-1.5253112340837036,936.8159212447118,772.5076422532034,3803.183618677077,117.0,175.69133911859794,217.0,0.8809773647129366,0.565701851503264,43.50910328398843,43.40360728262719,1018.96326695323,5877.0,255083.0,14740775.0,976685687.0,255703.0,11045061.0,652227889.0,44299281375.0,13624513.0,571382019.0,33493505271.0,2271767086245.0,802515721.0,32305804593.0,1856595593209.0,124429741055223.0,5877.0,-4.860112312599085e-12,3669252.643525607,18365276.337776814,-8.273559615190607e-11,-53371.59298962032,15503026.363304852,87537068.46639732,2499104.762974305,-15326692.365416056,1265182467.87963,-16633677874.7158,-7742236.810556105,-222616663.64307272,8655584117.01633,-196832706012.1685,0.1785904157137232,0.0011573314160041,0.0010103486623893,9.90772915723354e-06,-9.60649450749834e-10,-2.672205916199056e-07,2.4452166602946667e-10,47,1.212694697119454,4.059691485200136,4.923166336043204,Crystal,"../Images/Additional/L2 2.5, 5, 10 nM/L2 10nM/L2_10nM_05.bmp",47
47,47,47,47,47,225725.82989999995,536.0998534758638,0.9119718397586762,673.887070934504,466.31264869407966,2501.5810998173847,108.0,182.3282769350448,228.0,0.8031865042174321,0.721921971533323,28.42668222481525,36.09218203033839,704.4345809228845,2571.0,92793.0,4017907.0,192855093.0,73085.0,2847479.0,127471269.0,6207797165.0,2637881.0,107017455.0,4846595305.0,236207362125.0,107827739.0,4465974731.0,202436683821.0,9801065430689.0,2571.0,-1.1254996934439989e-11,668805.15285881,-437212.4645877434,1.5184298263193338e-11,209681.8763127187,-1880249.3945438447,109730108.01277716,560316.9295993778,-110546.3588604084,124285396.14386024,-253836053.33818847,985631.4603107588,75346905.0803045,-879515981.2855607,30791096206.374844,0.1859477244480311,0.0042944450809124,0.0003909781358252,9.795637172348488e-06,3.7245315159917946e-11,4.80422961955857e-07,6.050677915388569e-10,48,1.4451400210175336,3.712166634015326,5.364600567501494,Incomplete,"../Images/Additional/L2 2.5, 5, 10 nM/L2 10nM/L2_10nM_05.bmp",48
48,48,48,48,48,2867622.347799999,1910.8035410751284,-1.1846563699016113,2525.2652524721584,1716.1712204837509,11434.674082956257,111.0,181.40619068030128,224.0,0.8099890883840889,0.7335825284397381,101.58643071459188,122.67390239421958,2526.305613281972,32662.0,4006775.0,628480671.0,111267489623.0,3318016.0,379195973.0,59227129245.0,10678899443717.0,416863106.0,44246983947.0,6778448775323.0,1224501047154495.0,58609979602.0,5741995124009.0,851276844780801.0,1.5248128364312326e+17,32662.0,4.656612873077393e-10,136953945.73440087,567963189.0421104,-4.2782630771398544e-09,-27837997.92645889,2212012785.960083,-181643804219.90244,79797703.5060927,-1235314335.0168753,333115197881.61884,-11041244165993.73,49616810.050962925,-209598315058.9759,10927371829637.092,-1382309375433582.5,0.2031780845486817,0.0055942265620383,0.0016584395465428,0.0001495844266217,-9.983156452831152e-09,-2.492331173668566e-06,-7.38320905833139e-08,49,1.4714529776116057,4.528108115280982,6.662898169177475,Incomplete,"../Images/Additional/L2 2.5, 5, 10 nM/L2 10nM/L2_10nM_05.bmp",49
49,49,49,49,49,244338.7727,557.7649932666054,-1.3202724312014895,688.081914526643,461.7380697364801,2381.045784959924,119.0,176.82177506288178,218.0,0.887719298245614,0.7414111748653555,26.582464965864176,36.70499461013295,738.0919756371829,2783.0,102150.0,4655708.0,238074912.0,73979.0,2591566.0,114389390.0,5730037156.0,2420615.0,81979830.0,3479768914.0,168412753692.0,88784651.0,2930192380.0,119618361404.0,5568043298026.0,2783.0,8.071765478234738e-12,906292.8005749192,656230.2330377415,-2.7284841053187847e-12,-123832.7962630255,-280240.56250948284,-67218499.40038723,454070.8242903342,-285268.5916332277,97307688.21700002,-10326075.1175827,298094.0092169363,-43387372.59432735,-60990275.17553978,-20069059816.097546,0.1756420907319791,0.0044317202819706,2.146344610146952e-05,8.262219915248519e-07,2.4494098233770786e-12,4.5481472148284334e-08,2.4710495413922574e-12,50,1.4901996599919525,3.4604103591327973,5.156702340612324,Crystal,"../Images/Additional/L2 2.5, 5, 10 nM/L2 10nM/L2_10nM_05.bmp",50
50,50,50,50,50,3411699.737099999,2084.20512906918,-0.0709338888326761,3377.0440297439472,1457.354452668406,13056.141088170822,105.0,174.64533312746082,219.0,0.8155945009969566,0.9020902791433356,149.54556216063202,85.98661828662601,3173.8307654473324,38859.0,3341354.0,347353326.0,40617275642.0,5811191.0,481535278.0,47549706040.0,5283870352282.0,1183223947.0,94996071626.0,8977931689860.0,953231343601646.0,276393442541.0,21623228607112.0,1972589474013562.0,2.01731991795584e+17,38859.0,-3.311555474283523e-10,60041595.04150908,423990360.33920455,-9.721134119899943e-09,-18149384.30767645,-1274234003.832379,-58988520426.446655,314186122.0821946,-1317034493.9623425,427900286347.946,317776774090.4286,5477271725.261614,-334367147465.022,-9742890707544.28,-812589322364062.0,0.247829334019898,0.0289044915517579,0.0011921560739489,0.0002083749154466,1.020197079721422e-07,3.4077423369574945e-05,1.944744069692577e-08,51,2.317242743219128,3.866144762453914,8.95879589503097,Crystal,"../Images/Additional/L2 2.5, 5, 10 nM/L2 10nM/L2_10nM_05.bmp",51
51,51,51,51,51,505534.5501999999,802.2883400277879,-0.2272519141517218,1308.7984959435414,631.6527505756154,4208.918816008923,105.0,178.27214310524488,255.0,0.786182413981431,0.8758296783666472,80.04706495310872,46.827370614796806,1278.9964193851365,5758.0,269632.0,14534968.0,843264604.0,460911.0,20401003.0,1061431719.0,60275432083.0,43642491.0,1897002723.0,97307825699.0,5471162620791.0,4434427041.0,192238567711.0,9820352100795.0,550259950514095.0,5758.0,4.092726157978177e-12,1908810.406391108,-16138874.077126522,-3.074092091992497e-10,-1182247.2174366156,8673248.631075976,-666556276.3341814,6747918.245397707,42610461.999626696,1724594874.9033024,9183766801.02189,-139328370.96769798,-2920655272.348122,-19783374111.597565,-1155975844360.732,0.2611021713869866,0.0263893157460077,0.007594385695142,0.0028077984427259,1.2877498928499685e-05,0.0004554386506302,-1.509575038440221e-06,52,2.072022158932821,3.2158646491831595,6.66334281323623,Incomplete,"../Images/Additional/L2 2.5, 5, 10 nM/L2 10nM/L2_10nM_05.bmp",52
52,52,52,52,52,272521.5776,589.054538556433,-1.2843647759295322,772.426710189858,505.32921466332726,2764.331178167796,110.0,162.1875,207.0,0.8110791742879541,0.7563130193978436,30.346005154639176,41.15979381443299,845.2757965303394,3104.0,127760.0,6516748.0,366705392.0,94194.0,3672624.0,185354562.0,10429894308.0,3482858.0,132906876.0,6745807362.0,383027170380.0,142424298.0,5379021540.0,275383941954.0,15786509680044.0,3104.0,1.0004441719502207e-11,1258172.7422680412,-5094873.330003186,1.283595452150621e-11,-204381.6185567009,4421904.159023279,-205417145.82925385,624446.3904639174,1957490.135521842,278377173.68264145,-157609388.89056668,-1165435.5885040278,-96706364.69757871,1151477047.3073432,-86491689527.57225,0.1953975179943196,0.0061262354555657,0.0011401987655006,7.096385411691609e-05,1.606576154320123e-09,2.8347905078890093e-06,-2.012177027606716e-08,53,1.5285613571827288,3.578761766910337,5.470356943462126,Crystal,"../Images/Additional/L2 2.5, 5, 10 nM/L2 10nM/L2_10nM_05.bmp",53
53,53,53,53,53,531785.8232999999,822.8552360865826,-0.6432181437373563,1000.3406631113904,725.9511331835757,4196.010388840411,120.0,176.69225689285125,228.0,0.8228501562287732,0.6880071447248347,54.67244510483738,50.93016344725111,1098.1703958858116,6057.0,308484.0,18718188.0,1256761920.0,331151.0,15885386.0,936299846.0,62163479258.0,21684863.0,994944548.0,57084860220.0,3737899738952.0,1565076071.0,69241711304.0,3868505890256.0,249375776596436.0,6057.0,1.9916512883355608e-11,3007047.459138187,-2857291.451472512,-2.7284841053187847e-12,-980188.5557206536,12773066.811930034,-870891937.4333224,3580028.1310879984,-2290458.911193566,1602485599.811313,-2768987676.160014,-11946193.914783388,-1302618823.8690162,6358036308.612868,-907364201576.7268,0.1795467299885632,0.0030992028911826,0.0003118969589985,3.334343643164765e-06,4.168645688333234e-11,6.342489690217977e-09,9.911854251730247e-11,54,1.377972452118796,4.194581449672785,5.780017685817621,Incomplete,"../Images/Additional/L2 2.5, 5, 10 nM/L2 10nM/L2_10nM_05.bmp",54
54,54,54,54,54,1316953.4999999998,1294.9120722185653,-0.0938255408965008,1707.695804684532,1004.0153211954462,5015.243145662975,112.0,174.78186666666667,221.0,0.9500886749429946,0.8089076693710648,93.7886,48.3228,1779.8561025543609,15000.0,724842.0,45969218.0,3297513096.0,1406829.0,66081362.0,4169692326.0,300943905632.0,162905283.0,7463741670.0,461537362498.0,32891265075612.0,21001865415.0,937500649700.0,56415325386756.0,3936558143999511.0,15000.0,1.3244516594568267e-11,10942823.002400002,18576073.66885061,7.508447197324131e-10,-1900554.4011999888,41983947.12181491,-1097662929.2680037,30960760.6506,-51797066.32762765,16466954999.66442,-70923452168.15114,-84325802.8835268,-12640820837.959286,82422963668.92018,-10644632840852.768,0.1862381495688888,0.0082008149296771,9.8082369876253e-05,3.814277665949146e-06,1.9404812139266656e-11,1.8159721752257093e-08,-7.117810101521476e-11,55,1.7008662802587893,2.936848080264188,4.995185869964114,Crystal,"../Images/Additional/L2 2.5, 5, 10 nM/L2 10nM/L2_10nM_05.bmp",55
55,55,55,55,55,186568.41249999995,487.3871978144912,-1.3471585597650708,555.8490603749553,441.89244869885687,1965.4933836258465,114.0,174.0734117647059,220.0,0.90928540864356,0.6066272404067301,23.59576470588236,29.736941176470587,584.6309363179474,2125.0,63191.0,2338031.0,97535657.0,50141.0,1453845.0,51868105.0,2084392053.0,1486963.0,42307491.0,1452038539.0,55924243323.0,50063171.0,1406079051.0,46682655679.0,1728923635551.0,2125.0,6.629363724641735e-12,458923.95011764695,715777.6659913068,1.2668976978602586e-11,-37194.96752941175,-1087395.2280931184,-21356005.798924323,303847.7618823529,-154952.8584543668,46553164.12683123,130613588.134991,638101.3340771215,-9551803.700096158,-180264111.5321388,-4985109118.32187,0.1689183030034601,0.0014507712443069,0.0003832428339067,1.1917432590570512e-05,5.896142873478003e-10,2.808867628033299e-07,-5.486551886640871e-10,56,1.2578831387855605,3.5360199804961385,4.447899911874939,Crystal,"../Images/Additional/L2 2.5, 5, 10 nM/L2 10nM/L2_10nM_05.bmp",56
56,56,56,56,56,702462.9968999998,945.7291717855878,-0.308717143272853,1216.857843137882,808.5767942584241,4657.689759125487,96.0,180.12798400199975,234.0,0.7837202468410226,0.7473067096942105,69.13523309586301,65.82239720034995,1332.1556739735786,8001.0,526645.0,38823661.0,3084387163.0,553151.0,35046304.0,2477029322.0,189008677000.0,46241239.0,2896204574.0,200143220388.0,14867308872722.0,4309369241.0,268784534374.0,18277043218016.0,1328415979875166.0,8001.0,4.4977355173614335e-11,4158624.626421698,-18540556.048707567,1.9056756173085887e-10,-1363420.8337707785,-27566275.526381183,-1066291340.3779912,7999015.677790277,41016207.80668416,3151905579.400412,38689198560.26424,6442777.250501428,-3825327018.103982,-68963314588.25993,-2662271718083.2217,0.1899156478739116,0.0054133740816027,0.0008537668383568,2.9014975771419865e-05,4.339847049909504e-09,1.1256917167582045e-06,1.4214507665824324e-09,57,1.504937875757253,3.82763671647529,5.760355469262789,Crystal,"../Images/Additional/L2 2.5, 5, 10 nM/L2 10nM/L2_10nM_05.bmp",57
57,57,57,57,57,1173581.1622999995,1222.395167201104,0.8815362542016358,1533.3072068727731,1121.341421351652,7304.700898118077,108.0,175.17969626692602,231.0,0.7959390258425628,0.6820322646454748,63.37038976584125,84.35984140046384,1606.0737598254943,13367.0,1127638.0,113289836.0,12463020712.0,847072.0,76566203.0,8075880781.0,917559262607.0,69853148.0,6678320023.0,723996772057.0,83339610982723.0,6629921086.0,662412243743.0,73042842599245.0,8453726391861635.0,13367.0,-2.403908183623571e-10,18162473.16286378,-158458596.1632938,-5.87590420764172e-10,5107343.425226306,34950354.51218034,9887065586.308872,16173865.20026932,138210849.3476778,16981841277.787128,137947236464.47885,153411587.34651998,15307420555.674496,191697847240.31857,25101167992447.87,0.1921702184840301,0.003392111845333,0.0007751481439822,8.410194624643681e-05,-5.035755306500771e-09,-1.936490737871085e-06,2.0874610732894253e-08,58,1.367386576181715,4.76401654239677,6.514252268780971,Incomplete,"../Images/Additional/L2 2.5, 5, 10 nM/L2 10nM/L2_10nM_05.bmp",58
58,58,58,58,58,3422674.3495999994,2087.554629383725,-0.8471379227952499,3020.120345689502,1559.5818105230255,11633.936327589512,105.0,175.08942130104657,229.0,0.8613916079280554,0.856349163996384,133.01126103016622,135.23063308023805,3110.515419813893,38984.0,5271831.0,884657097.0,166988524221.0,5185311.0,609106839.0,93211423409.0,16499986888527.0,838586071.0,87974140491.0,12336377332129.0,2035910233460031.2,151411820979.0,14556408002181.0,1888822740486479.2,2.904676049576843e+17,38984.0,-1.629814505577087e-09,171744053.37797564,905670802.6247768,5.9371814131736755e-09,-92106050.24792203,453186328.83742857,-842101734333.4863,148881316.0564077,-926100998.631474,719222391076.5372,-8257083981121.965,264647007.9704356,-660943323296.1727,5593849089440.293,-5802651472404620.0,0.2109721292852506,0.0149186451116253,0.0001640450248466,5.7275237877650366e-06,-3.5486921602707154e-11,-4.6538155207733126e-08,-1.7193861672978258e-10,59,1.9364936967793087,3.852143290976523,7.459651202066741,Crystal,"../Images/Additional/L2 2.5, 5, 10 nM/L2 10nM/L2_10nM_05.bmp",59
59,59,59,59,59,1315987.7340999998,1294.4371840466197,0.8244007110568696,1454.4374316664382,1181.2573816684865,5047.187002302924,109.0,172.6553472546534,217.0,0.9324416796267496,0.5834142168472642,75.81693241710587,72.32136900393623,1583.6131634966916,14989.0,1084025.0,97427797.0,9835688261.0,1136420.0,86017152.0,7883186220.0,803250085704.0,104590816.0,8050068110.0,737511557734.0,74697205534730.0,10712865722.0,830966413518.0,75619810682514.0,7572612089582058.0,14989.0,-2.4499513529008248e-11,19029624.965508044,37079544.648361534,7.002540769462935e-10,3829701.836546796,-57429040.088417016,9906021504.43384,18430937.66255254,-94795378.99706677,19499379986.95403,-280191731423.8917,-11643416.413230555,11716823591.505566,-279219213735.848,29046100363946.465,0.1667358456982385,0.0011693500974542,0.0001706945384057,1.0708668353209924e-05,4.5717254387416624e-10,3.541947761063484e-07,-2.4698957604162785e-11,60,1.231262089225715,3.470198780926624,4.272724201032244,Crystal,"../Images/Additional/L2 2.5, 5, 10 nM/L2 10nM/L2_10nM_05.bmp",60
60,60,60,60,60,678494.4431999999,929.4546551420924,-0.2343714858108156,1274.948683158441,799.7379911655977,5232.3705847164365,113.0,174.47774327122153,217.0,0.7766053662948448,0.7788012784507324,76.9878364389234,53.5370082815735,1336.8924763420578,7728.0,413734.0,25961144.0,1774253338.0,594962.0,30627335.0,1892720585.0,129091364747.0,54454706.0,2777649037.0,171760473087.0,11770194232045.0,5446959134.0,277902629273.0,17254734151943.0,1188091649855465.0,7728.0,8.824940778140444e-12,3811063.4156314703,-23694510.61564979,3.2906655178521755e-10,-1225150.5212215271,25210064.16228511,-1018954639.9563092,8649868.856625257,50950366.78908,3954732049.9224486,8903836908.807127,-77260242.36166595,-3694074456.4294767,9998647580.256807,-2578825881083.1475,0.2086490005465445,0.008247928477259,0.0019788374712522,0.000125241467073,5.1805482984915e-08,1.0003381632056705e-05,3.469222056839035e-08,61,1.5942079746645974,4.103985245707491,6.542606006612728,Crystal,"../Images/Additional/L2 2.5, 5, 10 nM/L2 10nM/L2_10nM_05.bmp",61
61,61,61,61,61,403953.5368999999,717.1677749430147,-1.3329203160783345,978.8474742132674,566.1788622235945,3244.864799756513,113.0,170.68137361443164,217.0,0.8819244776691585,0.8157435292196986,34.006955009780484,50.47967833079765,989.9439366954068,4601.0,232257.0,14746523.0,1047825495.0,156466.0,7420128.0,466323706.0,33277558404.0,6486816.0,290001264.0,17805962082.0,1254667350552.0,298747900.0,12614242596.0,752841904666.0,52065611642064.0,4601.0,2.4229507289419416e-11,3022264.34992393,-1700106.9673036726,-3.9904080040287226e-11,-478225.3497065859,13120685.433950188,-686941472.5963155,1165883.7774396865,-4925145.167054725,669755899.6338657,-10634291959.009447,-1145274.2007729043,-304823628.8376466,7874645089.011501,-406813113687.432,0.1978415778358199,0.0097313222122601,0.0008787210221039,9.0842045793122e-05,6.533981207899706e-09,-7.553746098021933e-07,-2.4820225619584364e-08,62,1.7288661578939386,3.314985107730415,5.731165566677507,Crystal,"../Images/Additional/L2 2.5, 5, 10 nM/L2 10nM/L2_10nM_05.bmp",62
62,62,62,62,62,501934.8772999999,799.4268788702014,1.2137221770271678,965.436306719264,683.4147745014226,3541.270822679308,117.0,171.39986006646842,217.0,0.890914757674926,0.7063309286840442,42.45775756515655,51.491516529648415,1126.3503917520516,5717.0,294377.0,18719997.0,1337537177.0,242731.0,13118352.0,865083454.0,63695883948.0,12437833.0,694495354.0,46387642452.0,3440379331234.0,706315735.0,40263410112.0,2695093253146.0,199429244108304.0,5717.0,3.154809746774845e-11,3562078.8385516875,6782459.249141106,7.970868409756804e-11,619764.7012419098,6449111.036561227,981142955.9492128,2132019.0484519857,1424831.62195205,874928955.0530223,5178868025.296546,-2808258.916844076,360979003.0990521,2404035541.5069866,452900355828.4877,0.174216203089022,0.0033526845182887,8.14057990503735e-05,1.3200099378035912e-05,4.236027530635217e-10,7.587370285666354e-07,-8.829308714146495e-11,63,1.4126652550401575,3.668052255786008,5.1817299754205655,Crystal,"../Images/Additional/L2 2.5, 5, 10 nM/L2 10nM/L2_10nM_05.bmp",63
63,63,63,63,63,1520115.5265999998,1391.212133728367,-1.5228444089772128,2616.100715916776,788.3832261286205,6183.163618677077,111.0,181.60153632898232,217.0,0.9306600731025586,0.9535110256248148,49.04863116553079,132.97972738824072,2398.591891110282,17314.0,2302411.0,390352063.0,73616716573.0,849228.0,109258142.0,18339943288.0,3452690631818.0,49490464.0,6294610574.0,1054504314568.0,198547062647294.0,3169482942.0,401176729136.0,67188999555322.0,1.265494631022278e+16,17314.0,1.8374635146756188e-10,84178075.88431324,-680149516.5026075,-1.1645795439108042e-11,-3671965.9304609033,170302982.03216028,-31248262192.630627,7836993.05255861,73591968.11360152,36343882235.11086,120037923357.22232,-26744136.310529616,-4627307542.48862,30184969009.680767,-31733368846950.72,0.3069475204525732,0.0654526990862301,0.0007074515086141,0.0002497052408186,1.0362531969581956e-07,5.958610042879915e-05,-1.6633401738071164e-08,64,3.31831098026174,2.3635036606418547,7.842840148996683,Incomplete,"../Images/Additional/L2 2.5, 5, 10 nM/L2 10nM/L2_10nM_05.bmp",64
64,64,64,64,64,356543.2108999999,673.7691856450018,-0.7373003695560175,780.5637574627219,657.9296212356678,2792.9357066095126,120.0,177.6988426495937,225.0,0.8816760746851933,0.5380854382369009,40.886973651809896,29.00418616104408,870.6036053796239,4061.0,117786.0,4898176.0,241949664.0,166042.0,4562102.0,181660490.0,8655151088.0,8319826.0,210506546.0,7770615798.0,347273859872.0,471596794.0,11036036078.0,375257417642.0,15519534755876.0,4061.0,-3.126388037344441e-12,1481888.9288352618,13920090.722585475,1.4523493518936448e-11,-253811.0785520812,-3887935.5098077417,-258588994.61162373,1530871.1209061807,-10048102.368901951,399059542.3920122,-2731058041.561306,6238913.180741672,-136813726.767227,1061308500.1242112,-106966576757.0949,0.182683180836096,0.0009562560140181,0.0020481507960757,1.85780229346142e-05,-1.5833116028736131e-09,-5.328198477006222e-07,3.259757287512705e-09,65,1.1863940036576146,3.578100673913108,4.245037184013781,Crystal,"../Images/Additional/L2 2.5, 5, 10 nM/L2 10nM/L2_10nM_05.bmp",65
65,65,65,65,65,723534.2528999998,959.8085344289724,1.4013621733205612,1300.4230420895876,731.0918598782173,3800.852949786949,110.0,176.9099623832059,211.0,0.9376493343952668,0.8270044290576399,44.34740929498847,64.00873680378595,1369.0464642224529,8241.0,527496.0,43492296.0,4066971984.0,365467.0,24520857.0,2098538441.0,202163930697.0,19536077.0,1342091821.0,116655205909.0,11381040680629.0,1153221211.0,80300986785.0,7029771613973.0,689765149881357.0,8241.0,-1.5438672562595454e-10,9727943.370950134,37738322.59708553,6.424016874007066e-11,1127775.98653076,25392756.51825504,3066289531.973186,3328562.3671884467,-8415676.406974364,3501540670.690113,6764112315.18713,-8379427.06061417,950427714.2482282,10604860833.571924,2156138721645.0327,0.1922503484680677,0.00998186769288,0.0002924786912804,3.023589732248637e-05,2.269309884017353e-09,2.285737579717252e-06,1.7131585763275867e-09,66,1.7787409673884311,2.9227819153985,5.19887193166134,Crystal,"../Images/Additional/L2 2.5, 5, 10 nM/L2 10nM/L2_10nM_05.bmp",66
66,66,66,66,66,248114.03939999995,562.0574762140063,-1.181091606401562,718.1702034857716,557.5044947101729,2801.306848513744,116.0,163.90799716914367,210.0,0.8111366245694603,0.6303825541167376,36.0757254069356,55.58917197452229,871.4603748880381,2826.0,157095.0,9710863.0,639333705.0,101950.0,5522414.0,343405460.0,22990049318.0,4362706.0,230168880.0,14273052630.0,960221445912.0,202662514.0,10441312190.0,644095564148.0,43363879213874.0,2826.0,-1.247713043994736e-11,978082.0286624203,-9226668.52103533,1.9042545318370685e-11,-144902.08280254784,9189006.548383756,-263495523.36207423,684785.7947629156,-1895438.6081247376,228767223.8881977,-4689329993.791896,-4133558.2760645873,-53639276.44506954,2948441614.979466,-98194235881.24248,0.2082156719133343,0.0026655303278975,0.0056449080475758,0.0008280932195053,1.7615565918944617e-06,4.263694590182138e-05,3.2001459851513904e-07,67,1.2881872887125747,3.900616921889942,5.0247251369157935,Crystal,"../Images/Additional/L2 2.5, 5, 10 nM/L2 10nM/L2_10nM_05.bmp",67
67,67,67,67,67,337491.2835999999,655.5205933324671,1.5564365470188042,1120.866939839209,412.9432866555534,2919.901572831486,104.0,181.96800208116545,209.0,0.9550310559006212,0.9296617578473848,26.93054110301769,60.78251821019771,1183.331212340822,3844.0,233648.0,17638994.0,1488372716.0,103521.0,6334928.0,492860100.0,43089560654.0,3255111.0,201539046.0,15965143622.0,1422018163224.0,111180525.0,6957496820.0,557410214316.0,50195981779478.0,3844.0,-3.4845015761675307e-11,3437280.185223724,-1622848.9183938038,2.680167199287098e-11,42660.93236212288,12646369.270788118,228009235.5258892,467234.4544745056,1387438.3813427114,317048518.55748016,2502315217.0235004,-1647128.9423284614,-5248905.664092263,2114385688.3847487,33838521783.533573,0.2642410567611774,0.0404344013652084,0.0019069932954992,0.0001442139847191,-7.53810778962067e-08,-2.899611697411268e-05,6.1128850020044535e-09,68,2.714336268588265,2.6050385367333195,7.070950581325352,Crystal,"../Images/Additional/L2 2.5, 5, 10 nM/L2 10nM/L2_10nM_05.bmp",68
68,68,68,68,68,151361.85559999995,438.99874728114366,-0.9344701188938072,589.8283493085355,350.9819175630115,2103.103934990359,116.0,155.78016241299304,184.0,0.8455125061304561,0.8036829599528024,24.644431554524363,32.76740139211137,636.7464834610395,1724.0,56491.0,2180641.0,92100157.0,42487.0,1260383.0,45757841.0,1849983827.0,1295637.0,36053943.0,1253305265.0,48854038119.0,43695973.0,1163248619.0,39175386641.0,1483216075175.0,1724.0,-3.865352482534945e-12,329577.72795823665,-952593.342910377,-9.51416723182774e-12,-131805.5829466358,655036.014777724,-59603683.47779042,248569.03654292345,95832.6973940991,49191672.09896199,-282318136.8048218,-485949.5813215642,-35484520.3624879,95154676.6242676,-14461299010.919,0.1945196934842217,0.0086093181962984,0.0004954528215919,5.0075699323260674e-05,6.8533610543720486e-09,2.9498485588581688e-06,3.904454106222082e-09,69,1.6805092222525797,3.565620298610365,5.992057794865715,Crystal,"../Images/Additional/L2 2.5, 5, 10 nM/L2 10nM/L2_10nM_05.bmp",69
